run,nu,drift_rms_base,drift_rms_dtg,improve_pct,theta_rate,t_collision,alpha_dtg,tau_theta,k_ctrl,gate_floor
runs/fine_0.0035/a1.0_tau1.5_kc0.03_gf0.25,0.003,0.015336164410285555,0.006692811606471925,56.35928627640927,0.015399964366873797,,1.0,1.5,0.03,0.25
runs/fine_0.0035/a0.9_tau1.3_kc0.03_gf0.25,0.003,0.015336164410285555,0.006693031173421802,56.357854582381975,0.014428609804392707,,0.9,1.3,0.03,0.25
runs/fine_0.0035/a1.0_tau1.1_kc0.00_gf0.20,0.003,0.015336164410285555,0.006737475634034675,56.06805291213473,0.01724566171331973,,1.0,1.1,0.0,0.2
runs/fine_0.0035/a1.0_tau1.1_kc0.00_gf0.30,0.003,0.015336164410285555,0.006737475634034675,56.06805291213473,0.01724566171331973,,1.0,1.1,0.0,0.3
runs/fine_0.0035/a1.0_tau1.1_kc0.00_gf0.25,0.003,0.015336164410285555,0.006737475634034675,56.06805291213473,0.01724566171331973,,1.0,1.1,0.0,0.25
runs/fine_0.0035/a0.9_tau1.3_kc0.03_gf0.25,0.0035,0.017726962319945645,0.007811031187126477,55.93700124054629,0.01694312293584348,,0.9,1.3,0.03,0.25
runs/fine_0.0035/a1.0_tau1.5_kc0.03_gf0.25,0.0035,0.017726962319945645,0.007811494591625562,55.93438711811108,0.01809696702620967,,1.0,1.5,0.03,0.25
runs/fine_0.0035/a1.0_tau1.1_kc0.00_gf0.20,0.0035,0.017726962319945645,0.00786208197427753,55.649017398590395,0.02027061017765296,,1.0,1.1,0.0,0.2
runs/fine_0.0035/a1.0_tau1.1_kc0.00_gf0.25,0.0035,0.017726962319945645,0.00786208197427753,55.649017398590395,0.02027061017765296,,1.0,1.1,0.0,0.25
runs/fine_0.0035/a1.0_tau1.1_kc0.00_gf0.30,0.0035,0.017726962319945645,0.00786208197427753,55.649017398590395,0.02027061017765296,,1.0,1.1,0.0,0.3
runs/fine_0.0035/a0.9_tau1.5_kc0.05_gf0.20,0.003,0.015336164410285555,0.006825997412603198,55.490843538263164,0.014153730505465154,,0.9,1.5,0.05,0.2
runs/fine_0.0035/a0.9_tau1.3_kc0.03_gf0.20,0.003,0.015336164410285555,0.006834570312370557,55.43494364349149,0.014754789245155317,,0.9,1.3,0.03,0.2
runs/fine_0.0035/a1.0_tau1.5_kc0.03_gf0.20,0.003,0.015336164410285555,0.006837748538357227,55.41421990904497,0.015841896685980746,,1.0,1.5,0.03,0.2
runs/fine_0.0035/a1.1_tau1.3_kc0.00_gf0.20,0.003,0.015336164410285555,0.006841280893972899,55.39118705988418,0.01869032747943612,,1.1,1.3,0.0,0.2
runs/fine_0.0035/a1.1_tau1.3_kc0.00_gf0.25,0.003,0.015336164410285555,0.006841280893972899,55.39118705988418,0.01869032747943612,,1.1,1.3,0.0,0.25
runs/fine_0.0035/a1.1_tau1.3_kc0.00_gf0.30,0.003,0.015336164410285555,0.006841280893972899,55.39118705988418,0.01869032747943612,,1.1,1.3,0.0,0.3
runs/fine_0.0035/a0.9_tau1.5_kc0.05_gf0.20,0.0035,0.017726962319945645,0.007969621803310737,55.04237184312369,0.016619862908478802,,0.9,1.5,0.05,0.2
runs/fine_0.0035/a0.9_tau1.3_kc0.03_gf0.20,0.0035,0.017726962319945645,0.007973476300662242,55.020628143995005,0.017342622820292957,,0.9,1.3,0.03,0.2
runs/fine_0.0035/a1.0_tau1.5_kc0.03_gf0.20,0.0035,0.017726962319945645,0.007977794778444647,54.99626707352809,0.018622711039924217,,1.0,1.5,0.03,0.2
runs/fine_0.0035/a1.1_tau1.3_kc0.00_gf0.20,0.0035,0.017726962319945645,0.007984438280578461,54.95879025142,0.021952150709459325,,1.1,1.3,0.0,0.2
runs/fine_0.0035/a1.1_tau1.3_kc0.00_gf0.25,0.0035,0.017726962319945645,0.007984438280578461,54.95879025142,0.021952150709459325,,1.1,1.3,0.0,0.25
runs/fine_0.0035/a1.1_tau1.3_kc0.00_gf0.30,0.0035,0.017726962319945645,0.007984438280578461,54.95879025142,0.021952150709459325,,1.1,1.3,0.0,0.3
runs/fine_0.0035/a0.9_tau1.5_kc0.03_gf0.30,0.003,0.015336164410285555,0.006944560711285815,54.717747374771996,0.01440456297088067,,0.9,1.5,0.03,0.3
runs/fine_0.0035/a0.9_tau1.5_kc0.03_gf0.30,0.0035,0.017726962319945645,0.008105873112199754,54.27376125756548,0.016921050011068486,,0.9,1.5,0.03,0.3
runs/fine_0.0035/a0.9_tau1.5_kc0.03_gf0.25,0.003,0.015336164410285555,0.007077749627604318,53.84928435654055,0.014742282870771013,,0.9,1.5,0.03,0.25
runs/fine_0.0035/a0.9_tau1.1_kc0.00_gf0.30,0.003,0.015336164410285555,0.007093171015339814,53.748728654847916,0.016399080363209764,,0.9,1.1,0.0,0.3
runs/fine_0.0035/a0.9_tau1.1_kc0.00_gf0.25,0.003,0.015336164410285555,0.007093171015339814,53.748728654847916,0.016399080363209764,,0.9,1.1,0.0,0.25
runs/fine_0.0035/a0.9_tau1.1_kc0.00_gf0.20,0.003,0.015336164410285555,0.007093171015339814,53.748728654847916,0.016399080363209764,,0.9,1.1,0.0,0.2
runs/fine_0.0035/a0.9_tau1.5_kc0.03_gf0.25,0.0035,0.017726962319945645,0.008258724090954147,53.41150986899898,0.01732962786396406,,0.9,1.5,0.03,0.25
runs/fine_0.0035/a0.9_tau1.1_kc0.00_gf0.30,0.0035,0.017726962319945645,0.00826291384653924,53.38787493646246,0.019244344614866866,,0.9,1.1,0.0,0.3
runs/fine_0.0035/a0.9_tau1.1_kc0.00_gf0.25,0.0035,0.017726962319945645,0.00826291384653924,53.38787493646246,0.019244344614866866,,0.9,1.1,0.0,0.25
runs/fine_0.0035/a0.9_tau1.1_kc0.00_gf0.20,0.0035,0.017726962319945645,0.00826291384653924,53.38787493646246,0.019244344614866866,,0.9,1.1,0.0,0.2
runs/fine_0.0035/a1.0_tau1.3_kc0.00_gf0.30,0.003,0.015336164410285555,0.007160159967826346,53.31192483158162,0.017830622133250356,,1.0,1.3,0.0,0.3
runs/fine_0.0035/a1.0_tau1.3_kc0.00_gf0.25,0.003,0.015336164410285555,0.007160159967826346,53.31192483158162,0.017830622133250356,,1.0,1.3,0.0,0.25
runs/fine_0.0035/a1.0_tau1.3_kc0.00_gf0.20,0.003,0.015336164410285555,0.007160159967826346,53.31192483158162,0.017830622133250356,,1.0,1.3,0.0,0.2
runs/fine_0.0035/a1.1_tau1.5_kc0.00_gf0.20,0.003,0.015336164410285555,0.0072146025200206625,52.95693025316016,0.019083735199188875,,1.1,1.5,0.0,0.2
runs/fine_0.0035/a1.1_tau1.5_kc0.00_gf0.25,0.003,0.015336164410285555,0.0072146025200206625,52.95693025316016,0.019083735199188875,,1.1,1.5,0.0,0.25
runs/fine_0.0035/a1.1_tau1.5_kc0.00_gf0.30,0.003,0.015336164410285555,0.0072146025200206625,52.95693025316016,0.019083735199188875,,1.1,1.5,0.0,0.3
runs/fine_0.0035/a0.9_tau1.5_kc0.03_gf0.20,0.003,0.015336164410285555,0.0072147757762498115,52.955800529817914,0.015152679320994846,,0.9,1.5,0.03,0.2
runs/fine_0.0035/a1.0_tau1.3_kc0.00_gf0.30,0.0035,0.017726962319945645,0.008340659413654753,52.94930251941593,0.020911675430686744,,1.0,1.3,0.0,0.3
runs/fine_0.0035/a1.0_tau1.3_kc0.00_gf0.25,0.0035,0.017726962319945645,0.008340659413654753,52.94930251941593,0.020911675430686744,,1.0,1.3,0.0,0.25
runs/fine_0.0035/a1.0_tau1.3_kc0.00_gf0.20,0.0035,0.017726962319945645,0.008340659413654753,52.94930251941593,0.020911675430686744,,1.0,1.3,0.0,0.2
runs/fine_0.0035/a1.1_tau1.5_kc0.00_gf0.20,0.0035,0.017726962319945645,0.008403996467076022,52.59201032079707,0.02236623480518258,,1.1,1.5,0.0,0.2
runs/fine_0.0035/a1.1_tau1.5_kc0.00_gf0.25,0.0035,0.017726962319945645,0.008403996467076022,52.59201032079707,0.02236623480518258,,1.1,1.5,0.0,0.25
runs/fine_0.0035/a1.1_tau1.5_kc0.00_gf0.30,0.0035,0.017726962319945645,0.008403996467076022,52.59201032079707,0.02236623480518258,,1.1,1.5,0.0,0.3
runs/fine_0.0035/a0.9_tau1.5_kc0.03_gf0.20,0.0035,0.017726962319945645,0.008415799240787857,52.52542940581113,0.01780587819645475,,0.9,1.5,0.03,0.2
runs/fine_0.0035/a0.9_tau1.3_kc0.00_gf0.30,0.003,0.015336164410285555,0.0075045537536786175,51.06629302535702,0.016868307451269143,,0.9,1.3,0.0,0.3
runs/fine_0.0035/a0.9_tau1.3_kc0.00_gf0.25,0.003,0.015336164410285555,0.0075045537536786175,51.06629302535702,0.016868307451269143,,0.9,1.3,0.0,0.25
runs/fine_0.0035/a0.9_tau1.3_kc0.00_gf0.20,0.003,0.015336164410285555,0.0075045537536786175,51.06629302535702,0.016868307451269143,,0.9,1.3,0.0,0.2
runs/fine_0.0035/a1.0_tau1.5_kc0.00_gf0.20,0.003,0.015336164410285555,0.007524019830062912,50.93936378892265,0.018133462628009023,,1.0,1.5,0.0,0.2
runs/fine_0.0035/a1.0_tau1.5_kc0.00_gf0.30,0.003,0.015336164410285555,0.007524019830062912,50.93936378892265,0.018133462628009023,,1.0,1.5,0.0,0.3
runs/fine_0.0035/a1.0_tau1.5_kc0.00_gf0.25,0.003,0.015336164410285555,0.007524019830062912,50.93936378892265,0.018133462628009023,,1.0,1.5,0.0,0.25
runs/fine_0.0035/a0.9_tau1.3_kc0.00_gf0.20,0.0035,0.017726962319945645,0.00874131766689435,50.68913946379306,0.01978091366950935,,0.9,1.3,0.0,0.2
runs/fine_0.0035/a0.9_tau1.3_kc0.00_gf0.30,0.0035,0.017726962319945645,0.00874131766689435,50.68913946379306,0.01978091366950935,,0.9,1.3,0.0,0.3
runs/fine_0.0035/a0.9_tau1.3_kc0.00_gf0.25,0.0035,0.017726962319945645,0.00874131766689435,50.68913946379306,0.01978091366950935,,0.9,1.3,0.0,0.25
runs/fine_0.0035/a1.0_tau1.5_kc0.00_gf0.25,0.0035,0.017726962319945645,0.00876395626370067,50.56143232255969,0.02125006070125721,,1.0,1.5,0.0,0.25
runs/fine_0.0035/a1.0_tau1.5_kc0.00_gf0.30,0.0035,0.017726962319945645,0.00876395626370067,50.56143232255969,0.02125006070125721,,1.0,1.5,0.0,0.3
runs/fine_0.0035/a1.0_tau1.5_kc0.00_gf0.20,0.0035,0.017726962319945645,0.00876395626370067,50.56143232255969,0.02125006070125721,,1.0,1.5,0.0,0.2
runs/fine_0.0035/a0.9_tau1.5_kc0.00_gf0.25,0.003,0.015336164410285555,0.007857102807350162,48.76748450818241,0.017081550935512675,,0.9,1.5,0.0,0.25
runs/fine_0.0035/a0.9_tau1.5_kc0.00_gf0.20,0.003,0.015336164410285555,0.007857102807350162,48.76748450818241,0.017081550935512675,,0.9,1.5,0.0,0.2
runs/fine_0.0035/a0.9_tau1.5_kc0.00_gf0.30,0.003,0.015336164410285555,0.007857102807350162,48.76748450818241,0.017081550935512675,,0.9,1.5,0.0,0.3
runs/fine_0.0035/a0.9_tau1.5_kc0.00_gf0.20,0.0035,0.017726962319945645,0.00915117342510177,48.377092138311546,0.02001589758662615,,0.9,1.5,0.0,0.2
runs/fine_0.0035/a0.9_tau1.5_kc0.00_gf0.30,0.0035,0.017726962319945645,0.00915117342510177,48.377092138311546,0.02001589758662615,,0.9,1.5,0.0,0.3
runs/fine_0.0035/a0.9_tau1.5_kc0.00_gf0.25,0.0035,0.017726962319945645,0.00915117342510177,48.377092138311546,0.02001589758662615,,0.9,1.5,0.0,0.25
