out,alpha_dtg,tau_theta,k_ctrl,drift_max,theta_rate,fig8,planar,escaped,collided,theta_thresh,theta_active,orbit_ok,verdict
runs/sweep5_fine/ad2.08_tt1.50_kc0.16,2.08,1.5,0.16,0.0029668121164065,0.011699800907047428,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.08_tt1.50_kc0.10,2.08,1.5,0.1,0.0029668121164065,0.011699800907047428,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.08_tt1.50_kc0.12,2.08,1.5,0.12,0.0029668121164065,0.011699800907047428,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.08_tt1.50_kc0.14,2.08,1.5,0.14,0.0029668121164065,0.011699800907047428,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.12_tt1.55_kc0.14,2.12,1.55,0.14,0.0029668121164065,0.011602934402980361,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.12_tt1.55_kc0.12,2.12,1.55,0.12,0.0029668121164065,0.011602934402980361,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.12_tt1.55_kc0.10,2.12,1.55,0.1,0.0029668121164065,0.011602934402980361,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.12_tt1.55_kc0.16,2.12,1.55,0.16,0.0029668121164065,0.011602934402980361,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.12_tt1.55_kc0.18,2.12,1.55,0.18,0.0029668121164065,0.011602934402980361,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.05_tt1.50_kc0.18,2.05,1.5,0.18,0.0029668121164065,0.011531053778580637,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.05_tt1.50_kc0.16,2.05,1.5,0.16,0.0029668121164065,0.011531053778580637,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.05_tt1.50_kc0.10,2.05,1.5,0.1,0.0029668121164065,0.011531053778580637,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.05_tt1.50_kc0.12,2.05,1.5,0.12,0.0029668121164065,0.011531053778580637,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.05_tt1.50_kc0.14,2.05,1.5,0.14,0.0029668121164065,0.011531053778580637,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.10_tt1.55_kc0.18,2.1,1.55,0.18,0.0029668121164065,0.011493472757670018,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.10_tt1.55_kc0.16,2.1,1.55,0.16,0.0029668121164065,0.011493472757670018,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.10_tt1.55_kc0.10,2.1,1.55,0.1,0.0029668121164065,0.011493472757670018,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.10_tt1.55_kc0.12,2.1,1.55,0.12,0.0029668121164065,0.011493472757670018,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.10_tt1.55_kc0.14,2.1,1.55,0.14,0.0029668121164065,0.011493472757670018,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.08_tt1.55_kc0.14,2.08,1.55,0.14,0.0029668121164065,0.011384011112358561,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.08_tt1.55_kc0.12,2.08,1.55,0.12,0.0029668121164065,0.011384011112358561,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.08_tt1.55_kc0.10,2.08,1.55,0.1,0.0029668121164065,0.011384011112358561,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.08_tt1.55_kc0.16,2.08,1.55,0.16,0.0029668121164065,0.011384011112358561,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.08_tt1.55_kc0.18,2.08,1.55,0.18,0.0029668121164065,0.011384011112358561,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.05_tt1.55_kc0.14,2.05,1.55,0.14,0.0029668121164065,0.01121981864439171,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.05_tt1.55_kc0.12,2.05,1.55,0.12,0.0029668121164065,0.01121981864439171,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.05_tt1.55_kc0.10,2.05,1.55,0.1,0.0029668121164065,0.01121981864439171,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.05_tt1.55_kc0.16,2.05,1.55,0.16,0.0029668121164065,0.01121981864439171,0.49577211078464756,False,False,False,0.01,True,True,OK
runs/sweep5_fine/ad2.05_tt1.55_kc0.18,2.05,1.55,0.18,0.0029668121164065,0.01121981864439171,0.49577211078464756,False,False,False,0.01,True,True,OK
